Numero;Partie;NbJoueurs;Titre;Gagnant;Premium;Vocale;Mumble;Anonyme;Sans Points;Selective;MDJ;Capitaine;VO;VC;St-Patrick;Halloween;Créateur;dateDebut;dateFin;heureDebut;heureFin;Duree;nbVotes;nbDevotes;NbInterventions;Simple Villageois;Loup-Garou;Voyante;Salvateur;Sorcière;Chasseur;Chasseur Bavard;Cupidon;Ancien;Loup-Garou Blanc;Chaman;Voleur;Petite Fille;Idiot du Village;Bouc émissaire;Joueur de Flûte;Enfant Sauvage;Corbeau;Villageois-Villageois;Ange;Infect Père des Loups;Grand Méchant Loup;Soeurs;Montreur d'Ours;Renard;Chien Loup;Frères;Chevalier à l'Epée rouillée;Marionnettiste;Juge Bègue;Voyante Bavarde;Lapin Blanc;Ankou;Noctambule;Couple
3698828;Fun;13;Hakuna Matata;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Fiofio76;01/12/2015;01/12/2015;19h50;20h09;19;36;1;112;0;3;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Mathisd-Esdeliss
3698831;Fun;18;Bakayaru;Loup-Blanc;None;False;False;False;None;None;False;False;False;False;None;None;Redsamoura;01/12/2015;01/12/2015;19h55;20h36;41;75;3;206;0;4;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Panao-Anthony42
3698836;Fun;15;POWAAAAAY;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;neophage;01/12/2015;01/12/2015;19h51;20h05;14;20;0;105;0;3;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Kurbys-Cawi
3698839;Carnage;6;Brownies;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Exquismot;01/12/2015;01/12/2015;19h53;19h56;4;3;0;11;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;zuren-Ktrazef
3698841;Fun;12;Michoue;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Michoue;01/12/2015;01/12/2015;19h57;20h14;17;28;6;76;0;3;0;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Xylo62-cronose
3698842;Fun;16;Abaddon7;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Abaddon7;01/12/2015;01/12/2015;19h57;20h26;29;47;9;178;0;3;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Edengarden-Zitao
3698843;Fun;7;lasagnes;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;camp45;01/12/2015;01/12/2015;19h58;20h11;13;27;1;55;0;2;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Yoval-Hallygator
3698846;Fun;12;sex tape;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Nanagrant;01/12/2015;01/12/2015;19h59;20h15;16;28;2;75;0;2;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;Yena-Coorage
3698855;Fun;16;Centuries;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Twinis;01/12/2015;01/12/2015;20h01;20h17;16;19;4;79;2;3;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Maatgic-Tinasmile
3698856;Carnage;6;ahouu;Loups-Garous;None;False;False;False;None;None;False;False;False;True;None;None;Zenell;01/12/2015;01/12/2015;19h56;20h02;6;0;0;26;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Shellfish-Orianest
3698858;Fun;13;Gay pride :3;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Grumpyycat;01/12/2015;01/12/2015;20h07;20h28;21;38;2;94;0;2;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;nico140215-tonprince
3698859;Fun;14;OTAKU;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;yamada18;01/12/2015;01/12/2015;20h02;20h22;20;24;2;125;0;3;1;1;1;1;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Lunarah-Aimkaper
3698862;Carnage;6;Brownies;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Exquismot;01/12/2015;01/12/2015;19h59;20h04;4;3;0;16;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Zartodd-Anotherr
3698863;Fun;12;Kikeuse !;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;smookie;01/12/2015;01/12/2015;20h06;20h24;18;35;1;148;0;2;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Matthiasbg-Twig
3698868;Carnage;6;Winter's coming;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;untildawnx;01/12/2015;01/12/2015;20h04;20h09;5;5;0;11;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Wolftears-untildawnx
3698872;Fun;15;Nahowell;Villageois;None;False;False;False;None;None;False;False;False;True;None;None;Nahowell;01/12/2015;01/12/2015;20h08;20h38;30;0;0;65;3;3;1;1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3698878;Fun;19;del08 devo bgette;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;alexei122;01/12/2015;01/12/2015;20h41;21h04;23;38;2;192;0;4;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;Sylphyd-dudu79
3698880;Fun;6;Winasta;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Winasta;01/12/2015;01/12/2015;20h12;20h19;7;9;0;23;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3698881;Fun;10;Chaud au fesses;Villageois;None;False;False;True;None;None;True;False;False;False;None;None;Mikuhatsue;01/12/2015;01/12/2015;20h14;20h37;23;5;0;81;0;2;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Dark Vadure-Pikachu
3698887;Fun;13;Hakuna Matata;Loup-Blanc;None;False;False;False;None;None;False;False;False;False;None;None;Fiofio76;01/12/2015;01/12/2015;20h18;20h34;16;10;0;59;0;3;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Utheer-Gyinn
3698888;Carnage;6;Winter's coming;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lyhann;01/12/2015;01/12/2015;20h17;20h21;5;3;0;13;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Fantasiah-finalnico1
3698892;Carnage;6;Brownies;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Julieee;01/12/2015;01/12/2015;20h15;20h19;4;5;0;17;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Hallygator-Anotherr
3698894;Fun;14;Ladyrebel;Joueur de Flûte;None;False;False;False;None;None;False;False;False;False;None;None;Ladyrebel;01/12/2015;01/12/2015;20h21;20h36;16;14;0;50;0;3;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Meliodas04-tanyasup
3698897;Fun;7;UBI SON LUPUS;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Blackmoon9;01/12/2015;01/12/2015;20h21;20h35;14;10;0;20;0;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lubilol-Shizusun
3698899;Fun;12;Michoue;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Michoue;01/12/2015;01/12/2015;20h22;20h38;16;19;0;48;0;3;0;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Eloisie-johansecco
3698903;Fun;14;Go For FUN;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;lelazius;01/12/2015;01/12/2015;20h52;21h17;24;51;3;239;0;2;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Freezn-Tinasmile
3698908;Fun;15;nyan nyan;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;thewizard;01/12/2015;01/12/2015;20h25;20h38;13;0;0;14;0;3;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Wost-Azukiia
3698914;Carnage;6;Hmara;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Anotherr;01/12/2015;01/12/2015;20h32;20h37;5;3;0;13;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Neptune60-Zartodd
3698915;Carnage;6;Winter's coming;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lyhann;01/12/2015;01/12/2015;20h24;20h31;7;1;0;8;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Bamboo-Lyhann
3698928;Carnage;6;Winter's coming;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Tenavia;01/12/2015;01/12/2015;20h47;20h52;5;2;0;26;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Arcalionne-sousilver
3698933;Carnage;6;Stevinch;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Stevinch;01/12/2015;01/12/2015;20h37;20h45;9;5;0;5;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Tomdx6-avlula
3698934;Fun;14;Microw's game;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Shakawolf;01/12/2015;01/12/2015;21h04;21h31;27;23;5;188;0;3;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;None
3698935;Fun;8;A l'aise !;Loups-Garous;None;False;True;False;None;None;False;False;False;False;None;None;Whey;01/12/2015;01/12/2015;20h38;20h47;9;14;3;1;0;2;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3698939;Carnage;6;MME;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Oklia;01/12/2015;01/12/2015;20h41;20h46;5;2;0;5;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Grony-Oklia
3698940;Carnage;6;Hmara;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Anotherr;01/12/2015;01/12/2015;20h46;20h49;4;2;0;9;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Juliabn-Zartodd
3698945;Fun;15;Nahowell;Villageois;None;False;False;False;None;None;False;False;False;True;None;None;Nahowell;01/12/2015;01/12/2015;20h46;21h13;27;1;0;195;4;3;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3698950;Fun;16;Délire land;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;animiix;01/12/2015;01/12/2015;21h28;21h43;15;25;0;107;0;4;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Andrerq7-justine893
3698952;Fun;7;lasagnes;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;camp45;01/12/2015;01/12/2015;20h49;21h02;13;20;0;39;0;2;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nicko41-Genouille
3698954;Fun;15;nyan nyan;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;thewizard;01/12/2015;01/12/2015;20h55;21h07;12;24;2;91;0;3;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Tenshionii-Wiccaline
3698955;Normale;9;Bug Land;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;dudu79;01/12/2015;01/12/2015;21h02;21h12;10;16;0;74;3;3;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3698956;Normale;0;TUTORIEL;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; ;01/01/1970;01/01/1970;20h48;20h52;24149993;8;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3698957;Carnage;6;Carnage;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Taup;01/12/2015;01/12/2015;20h55;20h59;4;4;1;8;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;seynou-Taup
3698964;Fun;8;bonsoir;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;nico140215;01/12/2015;01/12/2015;20h55;21h03;8;9;1;58;0;2;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;nico140215-Yool
3698971;Fun;12;Miaouuuu;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ayad;01/12/2015;01/12/2015;21h00;21h09;9;21;2;72;0;3;0;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Kefre45-Yurik45
3698973;Carnage;6;Winter's coming;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Tenavia;01/12/2015;01/12/2015;20h59;21h02;4;7;0;26;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Tenavia-sousilver
3698989;Carnage;6;Hmara;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Anotherr;01/12/2015;01/12/2015;21h03;21h07;4;5;0;8;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Anotherr-Zartodd
3698990;Fun;18;YAEUUUUUUUUUUUH;Ange;None;False;False;False;None;None;False;False;False;False;None;None;Psychoban;01/12/2015;01/12/2015;21h18;21h24;6;7;1;37;0;3;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Delphine84-Shana2
3698991;Fun;11;Yamete kudasai;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lucarioo;01/12/2015;01/12/2015;21h22;21h31;9;7;0;33;0;2;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Samiii24-Akashy
3698998;Carnage;6;Gay Pride :3;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Mpatateos;01/12/2015;01/12/2015;21h03;21h06;3;4;0;12;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Gregrainor-Arcalionne
3698999;Fun;7;lasagnes;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;camp45;01/12/2015;01/12/2015;21h03;21h10;7;3;0;13;0;2;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Lilibelule-nicko41
3699002;Fun;9;bonsoir;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;nico140215;01/12/2015;01/12/2015;21h05;21h18;13;11;1;79;0;3;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;gradel42-Lylyson17
3699007;Fun;14;RACLETTEEEEEE;Joueur de Flûte;None;False;False;False;None;None;True;False;False;False;None;None;Soori;01/12/2015;01/12/2015;21h09;21h29;20;25;2;188;0;3;1;0;1;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;None
3699009;Carnage;6;Carnage;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Circus35;01/12/2015;01/12/2015;21h09;21h12;3;1;0;7;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Circus35-Yuly35
3699010;Fun;12;sans moches;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Fuzian;01/12/2015;01/12/2015;21h25;21h40;15;26;1;150;3;3;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;antony62-Fuzian
3699012;Fun;9;No Dévo Pouic;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Kirka;01/12/2015;01/12/2015;21h22;21h34;11;7;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lightsz-Lyyyne
3699015;Fun;14;Sn0opy;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Sn0opy;01/12/2015;01/12/2015;21h14;21h35;21;22;2;70;0;3;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;neerol-Martin38
3699018;Fun;15;nyan nyan;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;thewizard;01/12/2015;01/12/2015;21h12;21h32;21;34;6;174;0;3;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Akarinsaly-cheeza
3699020;Fun;13;batman;Joueur de Flûte;None;False;False;False;None;None;False;False;False;False;None;None;Garancien;01/12/2015;01/12/2015;21h27;21h41;14;17;4;112;0;4;0;1;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;None
3699022;Sérieuse;8;Miséricorde;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Ascanio;01/12/2015;01/12/2015;21h20;21h32;12;21;0;78;4;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3699023;Fun;12;Miaouuuu;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Ayad;01/12/2015;01/12/2015;21h11;21h30;19;24;1;88;0;3;0;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Ayad-Congroopa
3699025;Carnage;6;vite fait;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lyyaa;01/12/2015;01/12/2015;21h11;21h14;4;4;1;19;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Vhyperion-Enaria
3699026;Fun;14;Kikeuse !;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;kivine036;01/12/2015;01/12/2015;21h19;21h37;17;16;1;85;1;3;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Po2nutella-Simisi
3699030;Carnage;6;Carnage;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Circus35;01/12/2015;01/12/2015;21h14;21h20;6;4;0;15;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Makeover-Circus35
3699044;Fun;11;Disneyland;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Nessaharma;01/12/2015;01/12/2015;21h25;21h36;11;26;0;52;0;2;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Imotousama-Lylyson17
3699052;Fun;12;JUST DO IT;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Fallass;01/12/2015;01/12/2015;21h30;21h40;9;12;0;62;0;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Diablesse1-Chupaoups
3699053;Fun;15;Moule une foa;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Badmichel;01/12/2015;01/12/2015;21h41;22h01;21;18;1;86;0;2;0;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Nekogogo-Shinyduck
3699054;Fun;9;bonsoir;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;nico140215;01/12/2015;01/12/2015;21h25;21h37;12;18;3;68;0;2;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Yool-Charlotten
3699057;Sérieuse;12;Legacy A;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Eye;01/12/2015;01/12/2015;21h30;21h53;23;67;1;235;5;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;None
3699063;Fun;9;Toulouse;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Virtuose31;01/12/2015;01/12/2015;21h27;21h39;13;20;0;52;0;2;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Temujin-Virtuose31
3699064;Fun;6;Chaos Emerald;Loup-Blanc;None;False;True;False;None;None;False;False;False;False;None;None;zack92110;01/12/2015;01/12/2015;21h25;21h36;11;10;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bchamallow-Whey
3699069;Fun;9;Harem Patata;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Pommedepin;01/12/2015;01/12/2015;21h29;21h39;10;5;1;41;0;2;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Nanagrant-elisandra
3699072;Fun;18;YAEUUUUUUUUUUUH;Ange;None;False;False;False;None;None;False;False;False;False;None;None;Psychoban;01/12/2015;01/12/2015;21h26;21h32;6;11;0;38;0;3;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3699073;Fun;13;Ancien Harem;Loups-Garous;None;False;False;False;None;None;False;False;False;False;None;None;Mamageek;01/12/2015;01/12/2015;21h37;21h57;20;18;0;76;0;3;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Sos77-Locaro
3699075;Fun;16;Partie sympa;Ange;None;False;False;False;None;None;False;False;False;False;None;None;Savidan;01/12/2015;01/12/2015;21h46;21h52;6;20;2;74;0;4;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;2;1;0;0;0;0;0;0;1;0;0;0;Bartimaeus-Samael0709
3699078;Fun;17;Fessées à gogo;Loup-Blanc;None;False;False;False;None;None;False;False;False;False;None;None;tchoupi4;01/12/2015;01/12/2015;22h01;22h28;27;40;0;122;0;4;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;alicia24-Holyheart
3699086;Fun;11;Yamete kudasai;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Lucarioo;01/12/2015;01/12/2015;21h38;21h46;8;7;2;41;0;2;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;kekos91-phozon
3699091;Fun;18;YAEUUUUUUUUUUUH;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Psychoban;01/12/2015;01/12/2015;21h38;21h59;21;46;3;182;0;3;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Forminable-Lunagarou
3699092;Fun;15;nyan nyan;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;thewizard;01/12/2015;01/12/2015;21h41;22h05;25;44;2;157;0;3;1;1;1;1;0;1;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Keitamine-Loiseau
3699094;Fun;13;Chez Jawad;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;kivine036;01/12/2015;01/12/2015;21h44;22h03;19;20;0;155;0;3;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Mathstone-Kilgrave
3699095;Fun;12;POULPE;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Misch;01/12/2015;01/12/2015;21h51;22h09;19;33;2;175;0;3;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Persykia-kekos91
3699101;Carnage;6;Carnage;Amoureux;None;False;False;False;None;None;False;False;False;False;None;None;Taup;01/12/2015;01/12/2015;21h37;21h41;4;3;0;12;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;nicolaspou-Telrivka
3699106;Normale;0;TUTORIEL;Villageois;None;False;False;False;None;None;False;False;False;False;None;None; ;01/01/1970;01/01/1970;21h37;21h46;24150047;14;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None
3699111;Fun;9;bonsoir;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;nico140215;01/12/2015;01/12/2015;21h40;21h53;13;16;1;66;0;2;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None
3699118;Fun;12;Toulouse;Villageois;None;False;False;False;None;None;False;False;False;False;None;None;Virtuose31;01/12/2015;01/12/2015;21h45;22h02;17;22;5;100;0;2;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;sly96-Brunette
